source,record,beat_index,qrs_onset_error_ms,t_offset_error_ms,qrs_onset_sigma_ms,t_offset_sigma_ms,qt_error_ms
fully_held_out_annotator_1,sel102,69,75.585693359375,113.4261474609375,16.75066566467285,32.53532409667969,37.8404541015625
fully_held_out_annotator_1,sel102,70,40.08770751953125,123.392578125,16.286911010742188,31.648229598999023,83.30487060546875
fully_held_out_annotator_1,sel102,71,67.32147216796875,120.0423583984375,15.840264320373535,31.012046813964844,52.72088623046875
fully_held_out_annotator_1,sel102,72,37.67340087890625,116.0755615234375,16.238855361938477,31.8110294342041,78.40216064453125
fully_held_out_annotator_1,sel102,73,114.31658935546875,117.869140625,16.043699264526367,31.249794006347656,3.55255126953125
fully_held_out_annotator_1,sel102,74,82.07135009765625,153.744873046875,16.583126068115234,32.35628890991211,71.67352294921875
fully_held_out_annotator_1,sel102,75,125.35491943359375,178.8297119140625,16.36695098876953,31.859331130981445,53.47479248046875
fully_held_out_annotator_1,sel102,76,92.64971923828125,196.0750732421875,16.435834884643555,32.16409683227539,103.42535400390625
fully_held_out_annotator_1,sel102,77,88.029296875,115.9517822265625,16.986230850219727,32.908592224121094,27.9224853515625
fully_held_out_annotator_1,sel102,78,91.993408203125,108.8939208984375,15.920294761657715,31.05655860900879,16.9005126953125
fully_held_out_annotator_1,sel102,79,70.4600830078125,163.6929931640625,16.52041244506836,32.144290924072266,93.23291015625
fully_held_out_annotator_1,sel102,80,98.695068359375,138.0654296875,16.934877395629883,32.785640716552734,39.370361328125
fully_held_out_annotator_1,sel102,81,105.12322998046875,183.7923583984375,16.347328186035156,31.76725196838379,78.66912841796875
fully_held_out_annotator_1,sel102,82,59.0068359375,72.0382080078125,15.955368041992188,31.26844024658203,13.0313720703125
fully_held_out_annotator_1,sel102,83,67.14404296875,105.162109375,16.487815856933594,31.990095138549805,38.01806640625
fully_held_out_annotator_1,sel102,84,43.58465576171875,126.7933349609375,16.025325775146484,31.313899993896484,83.20867919921875
fully_held_out_annotator_1,sel103,0,-8.9281005859375,-29.974609375,16.240861892700195,30.619306564331055,-21.0465087890625
fully_held_out_annotator_1,sel103,1,-2.26885986328125,-34.2308349609375,16.020557403564453,30.257198333740234,-31.96197509765625
fully_held_out_annotator_1,sel103,2,-7.42657470703125,-21.0517578125,16.38011360168457,30.788860321044922,-13.62518310546875
fully_held_out_annotator_1,sel103,3,-4.51458740234375,-23.6676025390625,15.762956619262695,29.919239044189453,-19.15301513671875
fully_held_out_annotator_1,sel103,4,-1.4022216796875,3.81201171875,16.140134811401367,30.636247634887695,5.2142333984375
fully_held_out_annotator_1,sel103,5,-9.45751953125,-23.062255859375,16.437482833862305,31.08037757873535,-13.604736328125
fully_held_out_annotator_1,sel103,6,12.97100830078125,-34.15087890625,16.482816696166992,31.19717788696289,-47.12188720703125
fully_held_out_annotator_1,sel103,7,-4.98846435546875,-21.986083984375,16.06174087524414,30.380680084228516,-16.99761962890625
fully_held_out_annotator_1,sel103,8,-1.5643310546875,19.9892578125,15.865670204162598,29.955900192260742,21.5535888671875
fully_held_out_annotator_1,sel103,9,-10.3267822265625,3.2781982421875,16.26299285888672,30.581893920898438,13.60498046875
fully_held_out_annotator_1,sel103,10,1.06561279296875,-10.0076904296875,15.8937406539917,30.172149658203125,-11.07330322265625
fully_held_out_annotator_1,sel103,11,-3.765380859375,-5.6929931640625,15.868462562561035,30.16551971435547,-1.9276123046875
fully_held_out_annotator_1,sel103,12,9.39117431640625,-8.681884765625,16.135133743286133,30.42184829711914,-18.07305908203125
fully_held_out_annotator_1,sel103,13,-26.4410400390625,-21.2435302734375,16.573856353759766,31.272775650024414,5.197509765625
fully_held_out_annotator_1,sel103,14,8.1473388671875,-19.9697265625,16.056983947753906,30.2992000579834,-28.1170654296875
fully_held_out_annotator_1,sel103,15,-6.026611328125,3.8896484375,15.872851371765137,29.987197875976562,9.916259765625
fully_held_out_annotator_1,sel103,16,-0.95648193359375,3.0419921875,16.794862747192383,31.57361602783203,3.99847412109375
fully_held_out_annotator_1,sel103,17,-0.53546142578125,-4.974609375,15.99967098236084,30.28203773498535,-4.43914794921875
fully_held_out_annotator_1,sel103,18,3.503173828125,-22.2471923828125,15.853623390197754,30.17166519165039,-25.7503662109375
fully_held_out_annotator_1,sel103,19,3.6326904296875,-48.4912109375,15.768084526062012,30.026817321777344,-52.1239013671875
fully_held_out_annotator_1,sel103,20,4.51727294921875,-7.3341064453125,15.931358337402344,30.26820945739746,-11.85137939453125
fully_held_out_annotator_1,sel103,21,6.22027587890625,-13.8673095703125,16.39002227783203,30.93974494934082,-20.08758544921875
fully_held_out_annotator_1,sel103,22,-11.4150390625,-0.227783203125,16.43721580505371,30.935537338256836,11.187255859375
fully_held_out_annotator_1,sel103,23,-13.76312255859375,10.787109375,16.35141372680664,30.69523811340332,24.55023193359375
fully_held_out_annotator_1,sel103,24,7.527099609375,-11.892578125,16.313718795776367,30.717300415039062,-19.419677734375
fully_held_out_annotator_1,sel103,25,13.50933837890625,-11.867919921875,16.1699161529541,30.620634078979492,-25.37725830078125
fully_held_out_annotator_1,sel103,26,-0.32659912109375,-35.4508056640625,16.01957130432129,30.468477249145508,-35.12420654296875
fully_held_out_annotator_1,sel103,27,-8.6365966796875,-25.7774658203125,15.89222240447998,30.176355361938477,-17.140869140625
fully_held_out_annotator_1,sel103,28,-12.799072265625,-9.826904296875,15.655003547668457,29.791271209716797,2.97216796875
fully_held_out_annotator_1,sel103,29,1.45404052734375,8.5743408203125,15.411521911621094,29.226150512695312,7.12030029296875
fully_held_out_annotator_1,sel114,0,7.7398681640625,19.9063720703125,15.669206619262695,29.917957305908203,12.16650390625
fully_held_out_annotator_1,sel114,1,12.50701904296875,-45.05712890625,15.03120231628418,28.951414108276367,-57.56414794921875
fully_held_out_annotator_1,sel114,2,-0.87030029296875,31.11669921875,16.210508346557617,30.76340103149414,31.98699951171875
fully_held_out_annotator_1,sel114,3,-7.262939453125,22.8001708984375,16.02541160583496,30.423559188842773,30.0631103515625
fully_held_out_annotator_1,sel114,4,14.46734619140625,-19.2451171875,16.35527229309082,31.189809799194336,-33.71246337890625
fully_held_out_annotator_1,sel114,5,16.4622802734375,34.4703369140625,15.444869995117188,29.224557876586914,18.008056640625
fully_held_out_annotator_1,sel114,6,-13.44110107421875,69.394775390625,15.49144172668457,29.406055450439453,82.83587646484375
fully_held_out_annotator_1,sel114,7,12.21649169921875,61.3275146484375,15.322888374328613,29.154939651489258,49.11102294921875
fully_held_out_annotator_1,sel114,8,-13.69464111328125,69.8812255859375,15.964744567871094,30.28376007080078,83.57586669921875
fully_held_out_annotator_1,sel114,9,17.68035888671875,-1.2767333984375,16.234363555908203,30.996814727783203,-18.95709228515625
fully_held_out_annotator_1,sel114,10,-5.60833740234375,2.4478759765625,15.516955375671387,29.451183319091797,8.05621337890625
fully_held_out_annotator_1,sel114,11,-3.09063720703125,-12.376953125,16.217294692993164,30.742902755737305,-9.28631591796875
fully_held_out_annotator_1,sel114,12,-6.39471435546875,44.10107421875,15.761377334594727,29.826066970825195,50.49578857421875
fully_held_out_annotator_1,sel114,13,-5.16510009765625,-9.5697021484375,16.092151641845703,30.770618438720703,-4.40460205078125
fully_held_out_annotator_1,sel114,14,0.01861572265625,19.0653076171875,14.752229690551758,28.15101432800293,19.04669189453125
fully_held_out_annotator_1,sel114,15,9.026123046875,-13.7320556640625,15.36972713470459,28.826374053955078,-22.7581787109375
fully_held_out_annotator_1,sel114,16,-9.760009765625,-2.2689208984375,15.75434398651123,29.738035202026367,7.4910888671875
fully_held_out_annotator_1,sel114,17,-2.76153564453125,2.572509765625,15.435454368591309,29.30290985107422,5.33404541015625
fully_held_out_annotator_1,sel114,18,-16.62957763671875,59.2156982421875,15.746587753295898,29.982336044311523,75.84527587890625
fully_held_out_annotator_1,sel114,19,6.45928955078125,85.7374267578125,14.82494068145752,28.17787742614746,79.27813720703125
fully_held_out_annotator_1,sel114,20,10.17120361328125,-19.7230224609375,14.592985153198242,27.849529266357422,-29.89422607421875
fully_held_out_annotator_1,sel114,21,-7.88702392578125,15.794921875,15.659011840820312,29.538272857666016,23.68194580078125
fully_held_out_annotator_1,sel114,22,1.78009033203125,36.0140380859375,15.223963737487793,28.518836975097656,34.23394775390625
fully_held_out_annotator_1,sel114,23,-16.6357421875,-15.27685546875,15.714250564575195,29.578922271728516,1.35888671875
fully_held_out_annotator_1,sel114,24,-4.6856689453125,15.1614990234375,15.86421012878418,29.797311782836914,19.84716796875
fully_held_out_annotator_1,sel114,25,-6.48602294921875,18.56396484375,15.743231773376465,29.378910064697266,25.04998779296875
fully_held_out_annotator_1,sel114,26,-7.98553466796875,2.392578125,15.507915496826172,29.148975372314453,10.37811279296875
fully_held_out_annotator_1,sel114,27,-22.62152099609375,3.512939453125,15.331927299499512,28.866580963134766,26.13446044921875
fully_held_out_annotator_1,sel114,28,13.646484375,30.220947265625,15.549092292785645,29.313295364379883,16.574462890625
fully_held_out_annotator_1,sel114,29,13.806396484375,20.57275390625,15.07314682006836,28.452878952026367,6.766357421875
fully_held_out_annotator_1,sel114,30,6.9437255859375,-8.438720703125,15.791109085083008,30.646329879760742,-15.3824462890625
fully_held_out_annotator_1,sel114,31,-11.32330322265625,9.2642822265625,15.262735366821289,29.43965721130371,20.58758544921875
fully_held_out_annotator_1,sel114,32,6.43231201171875,18.2906494140625,15.297869682312012,29.680082321166992,11.85833740234375
fully_held_out_annotator_1,sel114,33,22.619384765625,9.8277587890625,15.754945755004883,30.113622665405273,-12.7916259765625
fully_held_out_annotator_1,sel114,34,0.6539306640625,16.8189697265625,15.403867721557617,29.40715217590332,16.1650390625
fully_held_out_annotator_1,sel114,35,41.20794677734375,40.38134765625,15.973919868469238,30.808645248413086,-0.82659912109375
fully_held_out_annotator_1,sel114,36,7.82177734375,-28.62646484375,15.936905860900879,30.489288330078125,-36.4482421875
fully_held_out_annotator_1,sel114,37,1.257568359375,21.7550048828125,15.90031909942627,30.393978118896484,20.4974365234375
fully_held_out_annotator_1,sel114,38,10.0889892578125,27.08447265625,15.76335334777832,30.81202507019043,16.9954833984375
fully_held_out_annotator_1,sel114,39,19.17559814453125,6.4241943359375,15.508988380432129,30.168424606323242,-12.75140380859375
fully_held_out_annotator_1,sel114,40,9.32757568359375,-32.559814453125,15.29323673248291,29.408945083618164,-41.88739013671875
fully_held_out_annotator_1,sel114,41,-15.6234130859375,-17.266357421875,15.562830924987793,29.749481201171875,-1.6429443359375
fully_held_out_annotator_1,sel114,42,-1.45611572265625,-2.91455078125,15.025132179260254,28.657554626464844,-1.45843505859375
fully_held_out_annotator_1,sel114,43,-27.9537353515625,21.9090576171875,15.273537635803223,29.12127113342285,49.86279296875
fully_held_out_annotator_1,sel114,44,-12.9117431640625,26.90771484375,15.911696434020996,30.44355583190918,39.8194580078125
fully_held_out_annotator_1,sel114,45,18.321533203125,15.9891357421875,15.419188499450684,29.67997932434082,-2.3323974609375
fully_held_out_annotator_1,sel114,46,0.41326904296875,8.4171142578125,15.265447616577148,28.97421646118164,8.00384521484375
fully_held_out_annotator_1,sel114,47,1.962890625,30.3653564453125,14.985779762268066,28.53786849975586,28.4024658203125
fully_held_out_annotator_1,sel114,48,0.59765625,41.1630859375,14.976879119873047,28.453081130981445,40.5654296875
fully_held_out_annotator_1,sel114,49,-2.7412109375,13.15283203125,15.439126968383789,29.170860290527344,15.89404296875
fully_held_out_annotator_1,sel116,0,-0.17803955078125,3.35546875,14.903614044189453,28.075946807861328,3.53350830078125
fully_held_out_annotator_1,sel116,1,8.5740966796875,-7.1943359375,15.241548538208008,28.62494468688965,-15.7684326171875
fully_held_out_annotator_1,sel116,2,21.78753662109375,-19.168212890625,15.128023147583008,28.57723617553711,-40.95574951171875
fully_held_out_annotator_1,sel116,3,10.21661376953125,-12.704833984375,14.99233341217041,28.17268943786621,-22.92144775390625
fully_held_out_annotator_1,sel116,4,13.06695556640625,16.3919677734375,15.665918350219727,29.555543899536133,3.32501220703125
fully_held_out_annotator_1,sel116,5,-5.28948974609375,-21.573974609375,15.437477111816406,29.248247146606445,-16.28448486328125
fully_held_out_annotator_1,sel116,6,-8.31500244140625,6.28271484375,15.719393730163574,29.471023559570312,14.59771728515625
fully_held_out_annotator_1,sel116,7,3.4696044921875,-34.614990234375,16.111469268798828,30.233821868896484,-38.0845947265625
fully_held_out_annotator_1,sel116,8,-9.4036865234375,-47.830810546875,15.8637113571167,29.73179817199707,-38.4271240234375
fully_held_out_annotator_1,sel116,9,8.210693359375,-14.6739501953125,15.598319053649902,29.297700881958008,-22.8846435546875
fully_held_out_annotator_1,sel116,10,18.1636962890625,-3.538818359375,15.664372444152832,29.542146682739258,-21.7025146484375
fully_held_out_annotator_1,sel116,11,-5.1925048828125,-29.409912109375,15.802949905395508,29.698257446289062,-24.2174072265625
fully_held_out_annotator_1,sel116,12,9.2401123046875,-32.234619140625,15.303232192993164,28.91326904296875,-41.4747314453125
fully_held_out_annotator_1,sel116,13,0.837890625,-3.31640625,15.197504043579102,28.702957153320312,-4.154296875
fully_held_out_annotator_1,sel116,14,-6.18304443359375,-46.2269287109375,15.481531143188477,29.30013084411621,-40.04388427734375
fully_held_out_annotator_1,sel116,15,-10.4561767578125,-0.1461181640625,15.127416610717773,28.619646072387695,10.31005859375
fully_held_out_annotator_1,sel116,16,-2.96881103515625,-2.8299560546875,15.768647193908691,29.78133201599121,0.13885498046875
fully_held_out_annotator_1,sel116,17,0.77801513671875,-9.391845703125,15.373479843139648,29.126314163208008,-10.16986083984375
fully_held_out_annotator_1,sel116,18,-8.26751708984375,-13.300048828125,15.269547462463379,28.84246253967285,-5.03253173828125
fully_held_out_annotator_1,sel116,19,-3.72283935546875,1.6986083984375,15.653180122375488,29.509300231933594,5.42144775390625
fully_held_out_annotator_1,sel116,20,-14.60601806640625,-4.1112060546875,15.7588529586792,29.568626403808594,10.49481201171875
fully_held_out_annotator_1,sel116,21,2.74468994140625,0.1180419921875,16.14423179626465,30.53963279724121,-2.62664794921875
fully_held_out_annotator_1,sel116,22,-5.45147705078125,-11.0523681640625,15.807214736938477,29.56462287902832,-5.60089111328125
fully_held_out_annotator_1,sel116,23,6.9378662109375,-11.672119140625,14.758527755737305,27.945850372314453,-18.6099853515625
fully_held_out_annotator_1,sel116,24,24.47442626953125,-27.6068115234375,14.917976379394531,28.15956687927246,-52.08123779296875
fully_held_out_annotator_1,sel116,25,0.70269775390625,-27.3529052734375,16.22595977783203,30.222244262695312,-28.05560302734375
fully_held_out_annotator_1,sel116,26,6.637451171875,13.3155517578125,14.983963966369629,28.47565460205078,6.6781005859375
fully_held_out_annotator_1,sel116,27,-3.3343505859375,2.3201904296875,15.25445556640625,28.870424270629883,5.654541015625
fully_held_out_annotator_1,sel116,28,1.60650634765625,-8.924072265625,15.677309036254883,29.34971809387207,-10.53057861328125
fully_held_out_annotator_1,sel116,29,-2.2001953125,2.5089111328125,15.141156196594238,28.46554183959961,4.7091064453125
fully_held_out_annotator_1,sel116,30,11.13568115234375,7.003662109375,15.737181663513184,29.553007125854492,-4.13201904296875
fully_held_out_annotator_1,sel116,31,-3.76220703125,-3.83740234375,14.960077285766602,28.334936141967773,-0.0751953125
fully_held_out_annotator_1,sel116,32,9.52484130859375,10.9453125,14.978363037109375,28.279985427856445,1.42047119140625
fully_held_out_annotator_1,sel116,33,-5.95159912109375,-38.4808349609375,15.790596961975098,29.631973266601562,-32.52923583984375
fully_held_out_annotator_1,sel116,34,6.3345947265625,4.4647216796875,15.388252258300781,29.049888610839844,-1.869873046875
fully_held_out_annotator_1,sel116,35,-20.9332275390625,-90.5621337890625,15.607075691223145,29.12148094177246,-69.62890625
fully_held_out_annotator_1,sel116,36,-5.138427734375,-24.246337890625,15.828516006469727,29.777015686035156,-19.10791015625
fully_held_out_annotator_1,sel116,37,5.8302001953125,-12.5611572265625,15.554007530212402,29.271615982055664,-18.391357421875
fully_held_out_annotator_1,sel116,38,8.8748779296875,-6.56005859375,15.76083755493164,29.47962188720703,-15.4349365234375
fully_held_out_annotator_1,sel116,39,-6.1097412109375,-16.002685546875,15.391898155212402,29.09856414794922,-9.8929443359375
fully_held_out_annotator_1,sel116,40,3.869873046875,-55.61572265625,15.52575397491455,29.170846939086914,-59.485595703125
fully_held_out_annotator_1,sel116,41,13.1649169921875,-26.9598388671875,15.79855728149414,29.638219833374023,-40.124755859375
fully_held_out_annotator_1,sel116,42,-7.65728759765625,-5.3006591796875,15.269722938537598,28.889070510864258,2.35662841796875
fully_held_out_annotator_1,sel116,43,18.08935546875,-12.37744140625,15.773116111755371,29.609020233154297,-30.466796875
fully_held_out_annotator_1,sel116,44,7.0479736328125,-9.2354736328125,16.281179428100586,30.470163345336914,-16.283447265625
fully_held_out_annotator_1,sel116,45,11.8939208984375,-28.53076171875,16.09195899963379,30.129079818725586,-40.4246826171875
fully_held_out_annotator_1,sel116,46,6.386474609375,-20.1798095703125,15.999510765075684,29.979047775268555,-26.5662841796875
fully_held_out_annotator_1,sel116,47,5.05194091796875,-21.6683349609375,15.55549144744873,29.345794677734375,-26.72027587890625
fully_held_out_annotator_1,sel116,48,-8.95074462890625,-11.143798828125,15.673182487487793,29.340763092041016,-2.19305419921875
fully_held_out_annotator_1,sel116,49,-3.684326171875,-19.64990234375,15.833964347839355,29.7866153717041,-15.965576171875
fully_held_out_annotator_1,sel117,0,-14.54144287109375,-26.82177734375,15.515971183776855,29.985824584960938,-12.28033447265625
fully_held_out_annotator_1,sel117,1,-26.4991455078125,-23.6146240234375,15.661498069763184,30.079782485961914,2.884521484375
fully_held_out_annotator_1,sel117,2,-8.6884765625,-32.078857421875,14.897660255432129,28.65924835205078,-23.390380859375
fully_held_out_annotator_1,sel117,3,8.6688232421875,-10.698974609375,16.41883087158203,31.63059425354004,-19.3677978515625
fully_held_out_annotator_1,sel117,4,-13.59417724609375,-5.265380859375,15.714753150939941,30.204137802124023,8.32879638671875
fully_held_out_annotator_1,sel117,5,-29.9361572265625,-40.180908203125,15.615204811096191,29.994333267211914,-10.2447509765625
fully_held_out_annotator_1,sel117,6,-7.3768310546875,-58.10791015625,15.426512718200684,29.61383628845215,-50.7310791015625
fully_held_out_annotator_1,sel117,7,-25.9267578125,-36.241455078125,15.737039566040039,30.252105712890625,-10.314697265625
fully_held_out_annotator_1,sel117,8,-17.12255859375,-22.926513671875,15.588311195373535,30.017454147338867,-5.803955078125
fully_held_out_annotator_1,sel117,9,-11.72357177734375,7.319580078125,15.41253662109375,29.943105697631836,19.04315185546875
fully_held_out_annotator_1,sel117,10,-2.729248046875,-15.77880859375,15.41320514678955,29.81658363342285,-13.049560546875
fully_held_out_annotator_1,sel117,11,-11.46771240234375,-29.088134765625,15.690844535827637,30.08193588256836,-17.62042236328125
fully_held_out_annotator_1,sel117,12,-24.20330810546875,-47.9212646484375,15.903095245361328,30.558015823364258,-23.71795654296875
fully_held_out_annotator_1,sel117,13,-15.428955078125,-12.82568359375,16.314979553222656,31.489089965820312,2.603271484375
fully_held_out_annotator_1,sel117,14,-6.522216796875,-39.42919921875,14.986701011657715,28.788204193115234,-32.906982421875
fully_held_out_annotator_1,sel117,15,-42.3597412109375,-59.3277587890625,15.425785064697266,29.67971420288086,-16.968017578125
fully_held_out_annotator_1,sel117,16,-18.26055908203125,-11.981689453125,15.498400688171387,29.92123794555664,6.27886962890625
fully_held_out_annotator_1,sel117,17,-12.90460205078125,-33.2957763671875,15.85827922821045,30.51122283935547,-20.39117431640625
fully_held_out_annotator_1,sel117,18,3.08770751953125,-35.3189697265625,16.621374130249023,32.00507736206055,-38.40667724609375
fully_held_out_annotator_1,sel117,19,-15.9586181640625,-32.649169921875,14.872427940368652,28.577972412109375,-16.6905517578125
fully_held_out_annotator_1,sel117,20,-20.98822021484375,-36.4984130859375,15.9267578125,30.65261459350586,-15.51019287109375
fully_held_out_annotator_1,sel117,21,-2.60003662109375,-23.9334716796875,14.847174644470215,28.528276443481445,-21.33343505859375
fully_held_out_annotator_1,sel117,22,3.49053955078125,-57.97802734375,15.481191635131836,29.93802261352539,-61.46856689453125
fully_held_out_annotator_1,sel117,23,-13.80841064453125,14.9267578125,15.62114143371582,30.200149536132812,28.73516845703125
fully_held_out_annotator_1,sel117,24,-11.9681396484375,-27.8087158203125,16.232088088989258,31.362733840942383,-15.840576171875
fully_held_out_annotator_1,sel117,25,-19.12286376953125,11.601318359375,16.03533935546875,30.997793197631836,30.72418212890625
fully_held_out_annotator_1,sel117,26,-25.86773681640625,-35.79345703125,15.4972562789917,29.758275985717773,-9.92572021484375
fully_held_out_annotator_1,sel117,27,-28.8033447265625,-15.812255859375,15.878634452819824,30.594730377197266,12.9910888671875
fully_held_out_annotator_1,sel117,28,-13.677734375,-40.125244140625,14.717113494873047,28.32565689086914,-26.447509765625
fully_held_out_annotator_1,sel117,29,-18.01580810546875,-40.5364990234375,15.655763626098633,30.079051971435547,-22.52069091796875
fully_held_out_annotator_1,sel123,0,3.33837890625,-0.6614990234375,16.613012313842773,32.87438201904297,-3.9998779296875
fully_held_out_annotator_1,sel123,1,-12.01422119140625,13.952880859375,16.551881790161133,32.689964294433594,25.96710205078125
fully_held_out_annotator_1,sel123,2,27.7567138671875,13.02734375,17.0916748046875,33.567020416259766,-14.7293701171875
fully_held_out_annotator_1,sel123,3,11.58416748046875,22.7119140625,16.6651554107666,33.04944610595703,11.12774658203125
fully_held_out_annotator_1,sel123,4,-11.42315673828125,16.0035400390625,16.404949188232422,32.272159576416016,27.42669677734375
fully_held_out_annotator_1,sel123,5,7.19671630859375,8.753173828125,17.15726089477539,33.69001007080078,1.55645751953125
fully_held_out_annotator_1,sel123,6,-5.5184326171875,19.1585693359375,17.26750373840332,34.09519958496094,24.677001953125
fully_held_out_annotator_1,sel123,7,1.7415771484375,-1.192626953125,17.16731834411621,33.796974182128906,-2.9342041015625
fully_held_out_annotator_1,sel123,8,27.2578125,14.1871337890625,16.771020889282227,32.98035430908203,-13.0706787109375
fully_held_out_annotator_1,sel123,9,21.3397216796875,9.272705078125,16.780284881591797,32.93452453613281,-12.0670166015625
fully_held_out_annotator_1,sel123,10,6.79693603515625,4.9952392578125,16.669130325317383,32.79783630371094,-1.80169677734375
fully_held_out_annotator_1,sel123,11,12.4505615234375,6.187255859375,16.410493850708008,32.08028030395508,-6.2633056640625
fully_held_out_annotator_1,sel123,12,17.71234130859375,8.29443359375,17.11457633972168,33.85336685180664,-9.41790771484375
fully_held_out_annotator_1,sel123,13,11.28973388671875,9.4957275390625,17.042293548583984,33.50679397583008,-1.79400634765625
fully_held_out_annotator_1,sel123,14,-6.76214599609375,22.4295654296875,16.22650146484375,31.82109832763672,29.19171142578125
fully_held_out_annotator_1,sel123,15,8.79754638671875,-5.8624267578125,16.140644073486328,31.73271942138672,-14.65997314453125
fully_held_out_annotator_1,sel123,16,24.3480224609375,-11.224365234375,16.813274383544922,33.14170455932617,-35.5723876953125
fully_held_out_annotator_1,sel123,17,-11.40008544921875,3.52783203125,15.531071662902832,30.36891746520996,14.92791748046875
fully_held_out_annotator_1,sel123,18,15.5,-25.428466796875,15.790128707885742,30.484317779541016,-40.928466796875
fully_held_out_annotator_1,sel123,19,-12.75311279296875,-12.291015625,15.280561447143555,29.48809051513672,0.46209716796875
fully_held_out_annotator_1,sel123,20,-18.301513671875,-6.4327392578125,15.50540828704834,29.577877044677734,11.8687744140625
fully_held_out_annotator_1,sel123,21,-11.26654052734375,-5.5260009765625,15.566376686096191,29.92272186279297,5.74053955078125
fully_held_out_annotator_1,sel123,22,0.30596923828125,-4.505859375,15.694180488586426,29.982664108276367,-4.81182861328125
fully_held_out_annotator_1,sel123,23,-21.045654296875,2.6123046875,15.778778076171875,30.233259201049805,23.657958984375
fully_held_out_annotator_1,sel123,24,-0.2591552734375,-9.9398193359375,15.789512634277344,30.474172592163086,-9.6806640625
fully_held_out_annotator_1,sel123,25,-18.7152099609375,16.5635986328125,17.06759262084961,33.55178451538086,35.27880859375
fully_held_out_annotator_1,sel123,26,15.485107421875,22.6708984375,16.65941047668457,32.97736358642578,7.185791015625
fully_held_out_annotator_1,sel123,27,-3.54852294921875,6.3990478515625,16.884214401245117,33.34310531616211,9.94757080078125
fully_held_out_annotator_1,sel123,28,11.9515380859375,25.28857421875,16.46583366394043,32.567081451416016,13.3370361328125
fully_held_out_annotator_1,sel123,29,7.79229736328125,13.22265625,17.23323631286621,33.92355728149414,5.43035888671875
fully_held_out_annotator_1,sel213,0,26.19512939453125,21.9554443359375,14.136170387268066,26.499608993530273,-4.23968505859375
fully_held_out_annotator_1,sel213,1,2.42852783203125,54.2452392578125,13.74742317199707,25.965238571166992,51.81671142578125
fully_held_out_annotator_1,sel213,2,3.949462890625,31.691162109375,14.118184089660645,26.74797821044922,27.74169921875
fully_held_out_annotator_1,sel213,3,-2.37823486328125,28.702880859375,14.201571464538574,26.812082290649414,31.08111572265625
fully_held_out_annotator_1,sel213,4,36.1116943359375,8.5916748046875,14.518717765808105,27.185861587524414,-27.52001953125
fully_held_out_annotator_1,sel213,5,0.3818359375,12.3939208984375,15.031073570251465,27.91258430480957,12.0120849609375
fully_held_out_annotator_1,sel213,6,7.22369384765625,30.3253173828125,14.275442123413086,26.56329345703125,23.10162353515625
fully_held_out_annotator_1,sel213,7,8.19708251953125,-3.343017578125,14.078885078430176,26.324464797973633,-11.54010009765625
fully_held_out_annotator_1,sel213,8,3.724365234375,37.3775634765625,13.798077583312988,25.95122528076172,33.6531982421875
fully_held_out_annotator_1,sel213,9,3.17230224609375,47.4228515625,13.807258605957031,25.914621353149414,44.25054931640625
fully_held_out_annotator_1,sel213,10,-7.9166259765625,46.177001953125,13.848594665527344,25.991174697875977,54.0936279296875
fully_held_out_annotator_1,sel213,11,-6.94476318359375,16.165283203125,13.852663040161133,25.928390502929688,23.11004638671875
fully_held_out_annotator_1,sel213,12,-6.47100830078125,17.2025146484375,14.123079299926758,26.3252010345459,23.67352294921875
fully_held_out_annotator_1,sel213,13,10.317138671875,-16.77587890625,14.143418312072754,26.235952377319336,-27.093017578125
fully_held_out_annotator_1,sel213,14,-19.26739501953125,35.0592041015625,15.139265060424805,28.01744842529297,54.32659912109375
fully_held_out_annotator_1,sel213,15,-6.59307861328125,-13.094970703125,14.390422821044922,26.99884033203125,-6.50189208984375
fully_held_out_annotator_1,sel213,16,34.6864013671875,16.4259033203125,15.00601577758789,28.186355590820312,-18.260498046875
fully_held_out_annotator_1,sel213,17,-8.01751708984375,-64.585205078125,16.01219367980957,29.624967575073242,-56.56768798828125
fully_held_out_annotator_1,sel213,18,25.691162109375,13.111083984375,17.036361694335938,31.469728469848633,-12.580078125
fully_held_out_annotator_1,sel213,19,19.10186767578125,42.0684814453125,13.869986534118652,25.984333038330078,22.96661376953125
fully_held_out_annotator_1,sel213,20,-0.04815673828125,28.3182373046875,14.5999116897583,27.079578399658203,28.36639404296875
fully_held_out_annotator_1,sel213,21,0.2032470703125,18.0953369140625,13.56031608581543,25.514177322387695,17.89208984375
fully_held_out_annotator_1,sel213,22,11.04986572265625,21.2979736328125,13.838467597961426,25.978944778442383,10.24810791015625
fully_held_out_annotator_1,sel213,23,14.32330322265625,4.26025390625,14.221766471862793,26.535924911499023,-10.06304931640625
fully_held_out_annotator_1,sel213,24,-0.52398681640625,24.5191650390625,14.046977996826172,26.268150329589844,25.04315185546875
fully_held_out_annotator_1,sel213,25,24.78546142578125,12.629638671875,15.56523323059082,29.056148529052734,-12.15582275390625
fully_held_out_annotator_1,sel213,26,5.5347900390625,6.9146728515625,15.385528564453125,28.568161010742188,1.3798828125
fully_held_out_annotator_1,sel213,27,23.8455810546875,18.617431640625,16.515499114990234,30.509214401245117,-5.2281494140625
